Dates;DMEquitiesCAD;DMEquitiesFRF;DMEquitiesDEM;DMEquitiesJPY;DMEquitiesCHF;DMEquitiesGBP;DMEquitiesUSD;DMEquitiesEUR;DMEquitiesNDQ;DMFXEUR;DMFXGBP;DMFXJPY;DMFXCHF;BondsDEM;BondsFRF;BondsGBP;BondsUSD
18/03/2009;0.915574499;0.437985889;0.440623354;0.482200558;0.644737868;0.47450545;0.456523123;0.410780373;0.239307018;1.270605961;0.977013641;0.760934684;1.137901855;1.320842083;1.283352159;1.203433164;1.527893183
19/03/2009;0.931606267;0.440940771;0.446398221;0.482200558;0.643920173;0.476265999;0.449889044;0.415429451;0.237481484;1.330698154;1.020228083;0.795374322;1.187000978;1.339090483;1.298526329;1.211700799;1.520377547
20/03/2009;0.904140221;0.443071503;0.448823026;0.482200558;0.644055383;0.477529982;0.440664029;0.417332765;0.234422915;1.314806034;1.009383387;0.776051281;1.180945437;1.346618943;1.305997817;1.211894638;1.517570811
23/03/2009;0.957486971;0.455051841;0.461383094;0.499295341;0.66477461;0.49424767;0.471345842;0.434457389;0.247051523;1.31500199;1.013786007;0.766985725;1.175575242;1.341007712;1.300384945;1.201415098;1.513732313
24/03/2009;0.938997923;0.456257915;0.463254874;0.511070171;0.662456735;0.487686993;0.46332993;0.434881214;0.243944914;1.310739712;1.030009024;0.762737216;1.176266533;1.32988435;1.291699312;1.184985558;1.514038899
25/03/2009;0.936540643;0.459031886;0.466445408;0.516177326;0.668591056;0.485851207;0.466093597;0.438685242;0.243400456;1.312291104;1.020076293;0.763848868;1.181251688;1.329356078;1.294549947;1.188634779;1.501097731
26/03/2009;0.954137937;0.458871076;0.470518656;0.532988378;0.668999903;0.488634981;0.477109878;0.440377943;0.251195004;1.314228333;1.013918176;0.757897083;1.177859609;1.330868325;1.296643535;1.186664215;1.505553198
27/03/2009;0.938819572;0.450448657;0.463914251;0.524760184;0.656324024;0.484978457;0.470654926;0.431287799;0.247840186;1.289609565;1.001745243;0.761435929;1.160522137;1.336499844;1.299456392;1.189080684;1.502728428
30/03/2009;0.911710228;0.431875113;0.441059394;0.500288399;0.638331519;0.469900938;0.45231365;0.409511497;0.241280676;1.275940907;0.992299981;0.770138494;1.152525529;1.342667438;1.300241394;1.198722811;1.508020126
31/03/2009;0.925978304;0.44562436;0.451747682;0.493620725;0.663683277;0.490139723;0.458365567;0.421350005;0.244191121;1.286793321;1.002437132;0.755656104;1.167287254;1.345180826;1.30210681;1.199869753;1.511440035
01/04/2009;0.952017542;0.450609467;0.456033633;0.50631768;0.67567989;0.492547311;0.466675758;0.427270559;0.246855359;1.282137782;1.00578838;0.755217763;1.157882255;1.34469235;1.302153653;1.202758177;1.51485235
02/04/2009;0.969793187;0.475132978;0.483355237;0.525398578;0.698032898;0.515449489;0.481837538;0.453485327;0.256819729;1.302875681;1.03067975;0.750265006;1.170921056;1.330015442;1.292419337;1.181678044;1.503952875
03/04/2009;0.971219994;0.469343822;0.483461588;0.528519618;0.680040393;0.502764511;0.484780331;0.448412424;0.259730173;1.301131982;1.035361385;0.748628738;1.169957153;1.323310993;1.288708904;1.17787176;1.486564781
06/04/2009;0.963114935;0.464579828;0.4779526;0.529796406;0.673089987;0.49664021;0.478901143;0.442915695;0.258891469;1.299291511;1.034799474;0.740330362;1.167556621;1.323756552;1.29122408;1.175066847;1.483720078
07/04/2009;0.944269184;0.460700289;0.476740197;0.53015107;0.670908931;0.49027515;0.469439424;0.441646819;0.252724288;1.286402464;1.03157998;0.742375293;1.159871467;1.321787822;1.288502642;1.175113583;1.486949201
08/04/2009;0.9597659;0.463675272;0.480877256;0.518092509;0.675543071;0.488574791;0.474403788;0.44650911;0.256227231;1.28223759;1.024093728;0.745845015;1.155396407;1.324116276;1.290705028;1.1837122;1.493957972
09/04/2009;0.977363194;0.471936881;0.494745443;0.535541956;0.684267295;0.495767459;0.491702291;0.459192669;0.263627447;1.280109515;1.025208849;0.743819633;1.151555524;1.319247123;1.287681376;1.188758897;1.485487458
10/04/2009;0.977363194;0.471936881;0.494745443;0.537102475;0.684267295;0.495767459;0.491702291;0.459192669;0.263627447;1.280116716;1.025205588;0.743801102;1.151525889;1.319343101;1.287770529;1.188873055;1.485783603
13/04/2009;0.991452919;0.471936881;0.494745443;0.536818745;0.684267295;0.495767459;0.492508361;0.459192669;0.262838785;1.290978979;1.034782647;0.743856636;1.165247689;1.319385238;1.287756929;1.188968825;1.494682199
14/04/2009;0.986696893;0.476057635;0.501413659;0.53618035;0.687674894;0.494939851;0.484607602;0.464478785;0.261259458;1.284880419;1.041774485;0.752009493;1.162257928;1.324883324;1.293177139;1.196196781;1.501257194
15/04/2009;0.982475921;0.473947005;0.501030795;0.530789464;0.682086239;0.492351694;0.489335262;0.462154246;0.259878298;1.277233607;1.047718176;0.750515719;1.156658551;1.331501939;1.299995089;1.192947495;1.504485367
16/04/2009;0.996030593;0.482530234;0.508018064;0.529512675;0.69762405;0.504976482;0.496832987;0.470820564;0.266784099;1.278406107;1.042753163;0.752540915;1.156228278;1.328734168;1.297204142;1.194782449;1.496441985
17/04/2009;1.003422249;0.490852147;0.51335689;0.539372322;0.699124231;0.509761563;0.499890932;0.476741118;0.266784099;1.264266714;1.035270876;0.754006229;1.138737138;1.319341541;1.289150892;1.184374162;1.485238772
20/04/2009;0.969971538;0.471032326;0.495468631;0.538095533;0.682767115;0.496896016;0.480340552;0.459405881;0.259187718;1.252358887;1.016740817;0.758665581;1.133168524;1.330673246;1.299879492;1.196783659;1.495439648
21/04/2009;0.984933201;0.472580121;0.496787385;0.528235887;0.685357019;0.497016395;0.488874651;0.458558231;0.26204812;1.255764855;1.02247804;0.758762955;1.137708587;1.333918568;1.302368981;1.189448441;1.488830482
22/04/2009;0.985824955;0.480821629;0.506582323;0.529796406;0.685629047;0.503080507;0.482650005;0.4680722;0.261161376;1.261495619;1.016603735;0.760639475;1.141497985;1.325332784;1.298514995;1.176196934;1.482210876
23/04/2009;1.004135653;0.480097984;0.500254431;0.532066253;0.678678641;0.501500528;0.489450415;0.46405496;0.264810441;1.264610549;1.021849089;0.761669357;1.144621284;1.323779181;1.29979865;1.17028754;1.486523017
24/04/2009;1.017868676;0.495294521;0.514898982;0.529796406;0.690400006;0.518218215;0.499718203;0.477799382;0.27132191;1.284494042;1.029050378;0.766110693;1.163669389;1.327033086;1.301886949;1.172564568;1.478828935
27/04/2009;1.000786618;0.495133711;0.51903604;0.531073195;0.699941925;0.521062178;0.494126897;0.478644432;0.270977621;1.272486373;1.025413369;0.771960589;1.156641637;1.330618624;1.304279729;1.173598118;1.487606985
28/04/2009;0.99549554;0.487053013;0.509230467;0.514545874;0.689991159;0.510965357;0.49124168;0.469551688;0.268461508;1.267651042;1.024993389;0.772343728;1.151894651;1.332011483;1.305576983;1.176145601;1.478651438
29/04/2009;1.002550311;0.497726771;0.519801769;0.514545874;0.702531829;0.524523085;0.501215189;0.482237847;0.271866368;1.286073022;1.032543538;0.769180422;1.167683252;1.333661845;1.308880183;1.176234476;1.468617619
30/04/2009;0.992681558;0.504681799;0.528448115;0.534265167;0.710982415;0.530767766;0.501739774;0.492175642;0.274972977;1.284433263;1.036248482;0.758218094;1.164682908;1.327974924;1.303737255;1.171543277;1.465114182
01/05/2009;1.011348958;0.504681799;0.528448115;0.539017659;0.710982415;0.529067407;0.505251933;0.492175642;0.275959806;1.284634769;1.038904497;0.750950362;1.166601533;1.328092751;1.303830941;1.168515411;1.460138562
04/05/2009;1.048485588;0.518993881;0.539572443;0.539017659;0.725158474;0.529067407;0.520650416;0.502321449;0.280695784;1.293365534;1.046736206;0.750480623;1.172347592;1.326162257;1.303129805;1.168555252;1.461955299
05/05/2009;1.056055595;0.517204871;0.535329033;0.539017659;0.720661153;0.541752385;0.521002272;0.499573084;0.281632571;1.293954763;1.054078921;0.754449338;1.171801997;1.32644395;1.304823715;1.168215843;1.462061608
06/05/2009;1.086692325;0.52789873;0.538519567;0.539017659;0.725158474;0.551457973;0.528960607;0.50718374;0.282126987;1.289211339;1.052330675;0.755579694;1.169295211;1.323115134;1.301906593;1.1637928;1.463009842
07/05/2009;1.062932015;0.523134736;0.529990207;0.558382288;0.726385016;0.550329417;0.523075022;0.501900223;0.275171144;1.300268396;1.05198089;0.754075404;1.175484579;1.310463919;1.28940324;1.157275841;1.449517198
08/05/2009;1.087564263;0.533145153;0.541720736;0.56760354;0.736472602;0.559794246;0.533285233;0.513949344;0.274184315;1.307157832;1.053450128;0.753946684;1.183216874;1.303636181;1.285530367;1.152849733;1.448873651
11/05/2009;1.078943967;0.5225518;0.536211747;0.571433907;0.729929434;0.555249924;0.524226549;0.506762514;0.275615517;1.32054504;1.056669583;0.763854734;1.199128597;1.309364458;1.290964176;1.159305399;1.461253852
12/05/2009;1.072087364;0.522049269;0.53555237;0.564127838;0.728022016;0.554678122;0.522959869;0.507396952;0.273295568;1.322786296;1.067791452;0.772464865;1.20051382;1.306821418;1.286238303;1.158967522;1.461572778
13/05/2009;1.034752565;0.510229741;0.52090782;0.563489443;0.716979917;0.544897297;0.510561755;0.493865743;0.265254814;1.318630664;1.06003279;0.77635141;1.198426763;1.313833311;1.292411782;1.171606102;1.469020072
14/05/2009;1.048307237;0.50988802;0.522003237;0.548877305;0.730611919;0.547049078;0.512979963;0.492386254;0.26713039;1.317285225;1.058917907;0.779911486;1.195917179;1.317916689;1.293576062;1.175822281;1.468808404
15/05/2009;1.041272283;0.512682092;0.521673548;0.560297471;0.729383767;0.545032724;0.509237498;0.494500181;0.267228472;1.317876982;1.06703374;0.782312697;1.200440057;1.311805278;1.28938133;1.170135074;1.467261235
18/05/2009;1.041272283;0.524923746;0.533733766;0.547245853;0.740834714;0.556694477;0.523132598;0.507396952;0.273986148;1.307903244;1.070534628;0.778706263;1.18465481;1.313826288;1.290827424;1.176145601;1.457532104
19/05/2009;1.076665038;0.531999382;0.545017621;0.560013741;0.749830966;0.560230621;0.52278714;0.516063271;0.275073061;1.319547871;1.084177852;0.775656718;1.191445592;1.304726278;1.283935432;1.174514446;1.454562108
20/05/2009;1.090041359;0.538572487;0.554546682;0.561857991;0.750648661;0.561238799;0.518980701;0.523887139;0.274776813;1.336141834;1.094395249;0.782235773;1.207370842;1.305435582;1.285142022;1.167497184;1.458979609
21/05/2009;1.064517357;0.524682532;0.539402281;0.559375346;0.750648661;0.54616128;0.512519352;0.509721491;0.269842668;1.334805586;1.099160861;0.788553581;1.2018834;1.313216864;1.288971074;1.160998613;1.442254045
22/05/2009;1.065210944;0.527235389;0.541773911;0.556467105;0.737562325;0.548057256;0.510331449;0.513314906;0.26851155;1.356248393;1.110427146;0.787834533;1.219774342;1.302516431;1.280718363;1.154750577;1.432479353
25/05/2009;1.077536976;0.528541969;0.54253964;0.560652135;0.741924437;0.548057256;0.510331449;0.515852658;0.26851155;1.358010707;1.111971116;0.784547869;1.223580195;1.295711322;1.274849365;1.154824128;1.432578068
26/05/2009;1.100425348;0.534130114;0.549973583;0.561290529;0.740017019;0.554873739;0.52405382;0.521559999;0.278377837;1.355992401;1.114985041;0.786852983;1.223672267;1.295666063;1.274451954;1.159587346;1.42771635
27/05/2009;1.088277666;0.539396638;0.550973284;0.565404626;0.740561076;0.555249924;0.514713652;0.523887139;0.277044718;1.350483953;1.121355236;0.783904734;1.221061331;1.293161259;1.272174015;1.153717793;1.406048387
28/05/2009;1.116258948;0.534210519;0.544305068;0.566326752;0.728022016;0.550645413;0.52198107;0.518601022;0.27985708;1.351663206;1.116744907;0.770885132;1.22250312;1.291048171;1.267427742;1.148976793;1.408453619
29/05/2009;1.112037976;0.536763376;0.543592516;0.568880329;0.729657405;0.553925751;0.529478795;0.516697709;0.28326194;1.37232982;1.127801472;0.781210115;1.243344192;1.294922425;1.27087525;1.152865056;1.431301416
01/06/2009;1.134747997;0.553125784;0.56567101;0.580655159;0.729657405;0.565587504;0.541589027;0.535515034;0.290069659;1.372539185;1.148928322;0.771738563;1.237174831;1.289331482;1.266610253;1.145483102;1.404601832
02/06/2009;1.138097031;0.554593175;0.567595965;0.580655159;0.742198075;0.563887145;0.5436042;0.536570697;0.291747068;1.386322192;1.158305887;0.776991759;1.249393193;1.289983044;1.268597311;1.140594234;1.412645213
03/06/2009;1.105538075;0.543256076;0.557407527;0.581577284;0.733745879;0.553353949;0.537321977;0.524942802;0.291548901;1.375673443;1.146001653;0.778804779;1.240140655;1.299561386;1.276525142;1.150810214;1.422548045
04/06/2009;1.126999639;0.544160632;0.558949618;0.580016765;0.738790477;0.553985941;0.542395096;0.526635503;0.29460747;1.375691207;1.133486881;0.773862067;1.240699789;1.293170622;1.269182095;1.145007317;1.404949233
05/06/2009;1.13528305;0.548442196;0.559672806;0.583776198;0.737427116;0.559403013;0.542395096;0.52959448;0.295001802;1.3581624;1.119783736;0.760938185;1.223732236;1.28419;1.262517519;1.138725569;1.390000541
08/06/2009;1.129298384;0.540542409;0.551579485;0.587606564;0.736063754;0.555370303;0.541416297;0.521559999;0.294113055;1.343735768;1.117970519;0.755796565;1.211744438;1.290169539;1.268403138;1.143864206;1.386912847
09/06/2009;1.127534692;0.541446965;0.550526609;0.583208736;0.734837212;0.554617932;0.541934485;0.523887139;0.296136755;1.357910974;1.138117786;0.76493258;1.223915549;1.293954837;1.27209695;1.145506087;1.390363129
10/06/2009;1.12840663;0.545065188;0.555642098;0.595551028;0.741253219;0.558876353;0.54245907;0.528549218;0.295149926;1.358125742;1.144277024;0.759854188;1.22661241;1.289885505;1.269052143;1.140074777;1.382258051
11/06/2009;1.142753973;0.547939665;0.562682543;0.599026731;0.747258769;0.56345077;0.543501842;0.533848335;0.294409304;1.364449142;1.155401581;0.761472945;1.234472882;1.288313954;1.267633248;1.130470193;1.390380214
12/06/2009;1.139028419;0.546472274;0.558003093;0.604133886;0.752309805;0.559703961;0.544947649;0.530031306;0.293324392;1.357197211;1.151209703;0.758749578;1.227594747;1.294895114;1.272850974;1.135104696;1.398528955
15/06/2009;1.113008998;0.529024399;0.539306565;0.601296577;0.735109241;0.546477276;0.532607111;0.514139156;0.287799752;1.341508634;1.142611543;0.760828938;1.215308934;1.305086002;1.28179349;1.14393316;1.406655865
16/06/2009;1.095490971;0.528622374;0.539583078;0.582570342;0.733335422;0.546928699;0.525889867;0.513291505;0.285283638;1.346957395;1.149679838;0.771126533;1.2218982;1.304141043;1.280036115;1.141180346;1.410978447
17/06/2009;1.073553805;0.519556716;0.529362735;0.585691381;0.722005198;0.539420035;0.52444406;0.50417796;0.28705913;1.344453894;1.139052317;0.779214707;1.220753613;1.309275503;1.28499167;1.151733438;1.414045259
18/06/2009;1.080806743;0.52482324;0.532936133;0.580016765;0.731696813;0.541270868;0.529018183;0.509898302;0.286270467;1.35387607;1.143181302;0.773985465;1.225472032;1.303420034;1.279609237;1.147607665;1.394241493
19/06/2009;1.094420866;0.529346019;0.534584575;0.584130862;0.739068944;0.548824674;0.53046399;0.515197419;0.289132872;1.350495348;1.149408461;0.770771223;1.222399015;1.307632164;1.284182492;1.150068571;1.39901209
22/06/2009;1.050546533;0.513385635;0.518195867;0.585052987;0.723506988;0.535101424;0.514764831;0.500150319;0.282022899;1.345950719;1.146753566;0.777023985;1.221474265;1.313226228;1.288906098;1.156100551;1.409898276
23/06/2009;1.055679076;0.512079055;0.517696016;0.570157118;0.723506988;0.533190401;0.51569245;0.497607367;0.281234237;1.358472255;1.140881546;0.782392049;1.235797953;1.312803298;1.286928107;1.157351691;1.415693991
24/06/2009;1.074604094;0.52367747;0.531830081;0.572356032;0.741525247;0.540247643;0.520215395;0.511806816;0.285826094;1.360713239;1.153264203;0.781804188;1.223004491;1.313253539;1.287913325;1.159603435;1.410984142
25/06/2009;1.104527419;0.520561778;0.528097156;0.583776198;0.730468662;0.536621214;0.530988575;0.508416213;0.290910365;1.348502;1.139697633;0.773797689;1.206725965;1.316242918;1.29109715;1.160722796;1.426237522
26/06/2009;1.109303261;0.514390697;0.525459649;0.589876411;0.73374427;0.534845618;0.529421218;0.506083874;0.291650987;1.364410334;1.155156896;0.781778137;1.22126552;1.319085598;1.29377099;1.162157814;1.431183717
29/06/2009;1.123630788;0.52450162;0.537168908;0.583208736;0.741798885;0.541270868;0.533649883;0.515410632;0.292589775;1.36334864;1.157467976;0.778987229;1.222253211;1.321098806;1.29701828;1.168180599;1.432565729
30/06/2009;1.109818498;0.516018898;0.530022112;0.587322834;0.735519698;0.536305218;0.530348838;0.508203;0.291552904;1.360252332;1.151875448;0.77259601;1.218746383;1.320155407;1.296676778;1.161767838;1.429545427
01/07/2009;1.109818498;0.529104804;0.53838131;0.587961228;0.74562177;0.546040901;0.532491958;0.517529758;0.29204732;1.370342187;1.152717464;0.771144329;1.229234714;1.317965069;1.294409417;1.155371166;1.426719707
02/07/2009;1.094777568;0.512581586;0.520344159;0.588244959;0.728966872;0.533762203;0.517490113;0.502058833;0.285429761;1.359388128;1.144816212;0.776837672;1.222408446;1.32619581;1.300795201;1.157653558;1.432722344
03/07/2009;1.104864305;0.513144421;0.516441073;0.586046045;0.727328263;0.533566587;0.517490113;0.500574144;0.285429761;1.357935489;1.143139411;0.775935973;1.220697365;1.325245389;1.299442037;1.158227412;1.433068796
06/07/2009;1.078329647;0.50713415;0.512697513;0.580655159;0.72924051;0.529699399;0.51876319;0.496549103;0.284591056;1.350082686;1.132860372;0.786319451;1.216641413;1.329307698;1.302949232;1.164706829;1.431931674
07/07/2009;1.05124012;0.501224386;0.505444366;0.577746918;0.727601901;0.527156385;0.50937824;0.48997851;0.278073582;1.357843877;1.132093518;0.783991392;1.223018414;1.326880145;1.301265144;1.163073375;1.437093334
08/07/2009;1.028232847;0.495133711;0.502083671;0.563489443;0.720640228;0.521498553;0.506134771;0.48362113;0.277875415;1.347857672;1.125241704;0.79189184;1.215480711;1.331201518;1.304794249;1.169170478;1.456103583
09/07/2009;1.044878936;0.497505657;0.508294577;0.554551922;0.721049075;0.523334339;0.509147935;0.488283209;0.279160495;1.3556169;1.135455109;0.803056442;1.224215166;1.330254218;1.304534345;1.154903809;1.442615684
10/07/2009;1.044165532;0.490932552;0.503072736;0.550792488;0.713541735;0.521423316;0.506480229;0.481712616;0.279652908;1.352029776;1.133359553;0.808181752;1.221146803;1.333565086;1.308299177;1.159131481;1.45576947
13/07/2009;1.060098217;0.502128942;0.51753649;0.539372322;0.724326293;0.528555795;0.518820767;0.494427376;0.284887305;1.352709736;1.1265087;0.805200779;1.220223759;1.333210044;1.308108026;1.165331249;1.450228136
14/07/2009;1.067172804;0.507053745;0.525342662;0.551076219;0.731559994;0.533250591;0.522179389;0.500574144;0.28572601;1.352321685;1.138122664;0.801550853;1.217845026;1.32936076;1.304807849;1.15928318;1.439426427
15/07/2009;1.083818893;0.521948763;0.541178345;0.551076219;0.746030617;0.547876687;0.537130056;0.517740371;0.295700388;1.36589725;1.14826735;0.793938461;1.230371658;1.323510753;1.300417433;1.154352173;1.423129895
16/07/2009;1.10274391;0.526391137;0.546134308;0.554551922;0.755587023;0.551307499;0.542049638;0.520920361;0.298760959;1.368806545;1.149248768;0.796045636;1.232521945;1.325159555;1.301945881;1.156300519;1.427479054
17/07/2009;1.109481612;0.529768145;0.548548478;0.557460163;0.76200303;0.554617932;0.542746952;0.523673926;0.30177349;1.368417666;1.141627122;0.792140892;1.229070293;1.321325096;1.299331729;1.153872557;1.417907487
20/07/2009;1.130527024;0.537828742;0.553770319;0.557460163;0.767189275;0.561419368;0.549758475;0.529183656;0.304241563;1.37830851;1.152052082;0.788232488;1.238583082;1.319084818;1.299731407;1.152016151;1.42522759
21/07/2009;1.125929533;0.543336481;0.559981224;0.572710695;0.767736551;0.566445207;0.552304631;0.533635122;0.306907803;1.379666387;1.15107653;0.795752701;1.243209664;1.322470596;1.304779138;1.155027927;1.437190151
22/07/2009;1.114079103;0.543416886;0.562629367;0.577463187;0.767599732;0.566761203;0.549988781;0.53427216;0.307402218;1.377824534;1.149611494;0.795486007;1.242141636;1.322599348;1.306464737;1.151148091;1.428862964
23/07/2009;1.141683867;0.555115807;0.577252647;0.577463187;0.784935506;0.576165843;0.561286546;0.547621358;0.31283278;1.381800927;1.156188933;0.785828625;1.24084258;1.314967106;1.302442268;1.140493101;1.412261743
24/07/2009;1.148223402;0.55403034;0.574615139;0.58540765;0.785482782;0.577685632;0.566442831;0.546563095;0.315448977;1.377146187;1.148077866;0.786896158;1.235731245;1.31313337;1.302052411;1.141027114;1.416866233
27/07/2009;1.154604402;0.554774086;0.576540095;0.589238017;0.788212724;0.577685632;0.567658332;0.549953698;0.31589335;1.37908617;1.153816323;0.781848632;1.235826686;1.31318253;1.302488355;1.140931344;1.412306355
28/07/2009;1.130348673;0.54785926;0.569446475;0.591082267;0.786302086;0.571395809;0.565342482;0.544654581;0.316289683;1.375013765;1.15200099;0.788330016;1.232473895;1.318372392;1.30847975;1.143924732;1.414987798
29/07/2009;1.123274086;0.55370872;0.579666818;0.591720662;0.789851332;0.574570816;0.564760321;0.550377523;0.316141559;1.363668174;1.147807843;0.784212832;1.221772684;1.31841687;1.309343327;1.140571249;1.417862875
30/07/2009;1.140792112;0.56538754;0.591057024;0.59718248;0.810873171;0.585705909;0.568988986;0.563092284;0.317326554;1.363765301;1.153477582;0.779444825;1.215477895;1.318216329;1.309576031;1.142708836;1.42051964
31/07/2009;1.155139455;0.563176404;0.587483626;0.606971194;0.81251178;0.581823674;0.570262064;0.558643418;0.316387766;1.374917091;1.159636141;0.782791702;1.231045059;1.331499598;1.322252402;1.156646057;1.436162185
03/08/2009;1.155139455;0.572804897;0.596768079;0.607609589;0.814559236;0.59136374;0.579704591;0.566485487;0.321275872;1.397996542;1.183910646;0.78278097;1.252794243;1.326970661;1.318116602;1.149445683;1.42124007
04/08/2009;1.180623824;0.571639025;0.595896;0.61080156;0.812783809;0.589452718;0.582026838;0.565635236;0.321966452;1.396250161;1.182375414;0.782030938;1.248879473;1.326788068;1.317516707;1.152332575;1.416890911
05/08/2009;1.184151209;0.568925358;0.589568108;0.603495491;0.806778259;0.587677122;0.579762167;0.560125506;0.318855839;1.395085553;1.186645524;0.785151496;1.246511331;1.327852415;1.318663609;1.154523793;1.408057809
06/08/2009;1.153712647;0.572382771;0.590610349;0.607964252;0.814285598;0.593018957;0.576345968;0.563729322;0.316239641;1.393241917;1.175246764;0.779718463;1.242984563;1.325579363;1.316350916;1.162927039;1.410084316
07/08/2009;1.152840709;0.579458407;0.600841327;0.607964252;0.823159519;0.597909369;0.583005636;0.573477305;0.31989271;1.377821339;1.166575843;0.764743612;1.226739253;1.312610561;1.306126257;1.158458792;1.398893442
10/08/2009;1.148580104;0.576664335;0.59633204;0.617185504;0.820975243;0.597533184;0.583645374;0.570086702;0.318461508;1.373553056;1.156576855;0.765322583;1.222307259;1.313229349;1.310672313;1.158684809;1.408026486
11/08/2009;1.131775481;0.568684143;0.581868286;0.617823899;0.812920628;0.59148412;0.575188043;0.561820808;0.315300853;1.371418499;1.154132552;0.777085266;1.224888061;1.314738474;1.311918191;1.1562285;1.416054681
12/08/2009;1.129655086;0.577247271;0.588525867;0.61051783;0.81401357;0.598676788;0.580574634;0.569239052;0.319696545;1.378303338;1.156654695;0.774329557;1.229987385;1.316693158;1.312596661;1.158597467;1.415303876
13/08/2009;1.155317806;0.579639318;0.593800883;0.613638869;0.817152359;0.603191015;0.587119149;0.57305348;0.322262701;1.386158345;1.160644504;0.780443268;1.237436484;1.319983738;1.315534938;1.15911769;1.427823608
14/08/2009;1.15725985;0.574774818;0.584069755;0.617823899;0.816743512;0.596765765;0.582660178;0.564787585;0.318955923;1.380534029;1.156308953;0.788236012;1.236494391;1.331200738;1.323997688;1.169191165;1.431673496
17/08/2009;1.1197467;0.562332152;0.573126224;0.601934972;0.802546527;0.589392528;0.566730713;0.551438387;0.309327835;1.364630511;1.140852136;0.789061497;1.227084893;1.335032075;1.326814323;1.176499567;1.439261269
18/08/2009;1.133539174;0.567859992;0.575487219;0.602857097;0.813057447;0.592191349;0.573275228;0.555252815;0.313425277;1.367733699;1.156032541;0.786636256;1.229572687;1.334191678;1.325396184;1.17137702;1.435474976
19/08/2009;1.141505516;0.567699182;0.575380868;0.600019789;0.815787388;0.594598936;0.577619046;0.555252815;0.315745226;1.378885197;1.15407622;0.794851147;1.242587872;1.339527458;1.327931005;1.178308471;1.442517918
20/08/2009;1.137958314;0.577006056;0.583463553;0.606971194;0.82452449;0.604334619;0.582026838;0.563729322;0.318757757;1.380533778;1.153168263;0.789870552;1.242570321;1.337790481;1.327848651;1.176025314;1.445698632
21/08/2009;1.153177595;0.594976563;0.599192885;0.603495491;0.838312627;0.615454665;0.593900367;0.580047898;0.323003323;1.386837914;1.154778876;0.787691331;1.247467648;1.332224509;1.324627804;1.173382827;1.43285428
24/08/2009;1.148223402;0.600745619;0.605680304;0.613638869;0.8452743;0.621428492;0.593490935;0.586829104;0.322707074;1.388681157;1.147995862;0.785275734;1.247332888;1.33200368;1.324372434;1.174417144;1.439894375
25/08/2009;1.163105797;0.605690523;0.611072306;0.613638869;0.846912909;0.625686913;0.594418555;0.593823522;0.323201489;1.389554395;1.145339726;0.789678943;1.250495023;1.336811969;1.328008825;1.181781476;1.444710532
26/08/2009;1.159558595;0.603881412;0.607881772;0.619100687;0.843362053;0.621368303;0.594827987;0.590856745;0.323201489;1.38014853;1.134080216;0.789670968;1.239247761;1.340738504;1.331593839;1.182790509;1.446047932
27/08/2009;1.164691139;0.600745619;0.601777217;0.612716744;0.841725054;0.619081094;0.596273794;0.588313793;0.323695905;1.379761364;1.131353722;0.796544482;1.238073461;1.339746726;1.330174189;1.181783774;1.443516459
28/08/2009;1.164512788;0.609067531;0.606616194;0.614915658;0.845546328;0.625370917;0.595173445;0.594247348;0.324386485;1.393920304;1.140937948;0.797006261;1.254948132;1.338871995;1.328054912;1.1814934;1.444914607
31/08/2009;1.153534296;0.602635135;0.601447529;0.611156224;0.849095575;0.625370917;0.590714474;0.58810058;0.320929581;1.391690379;1.140030303;0.803099192;1.253269395;1.338645704;1.327917405;1.181701029;1.450741645
01/09/2009;1.129655086;0.590112063;0.5869306;0.611439955;0.835854713;0.612535465;0.577273588;0.575809645;0.315104688;1.38713274;1.134996058;0.800159056;1.250413758;1.338857949;1.326552153;1.183386581;1.454695943
02/09/2009;1.131953832;0.589207508;0.58505882;0.603424559;0.831759801;0.612219469;0.575942934;0.573477305;0.314610273;1.380732764;1.13681621;0.805515016;1.244991261;1.340701829;1.325833639;1.185022334;1.461336431
03/09/2009;1.156724797;0.585569183;0.582910527;0.595763826;0.828619402;0.610504063;0.580286752;0.571571391;0.316782097;1.382769435;1.14276328;0.805158604;1.248377241;1.33905927;1.322367999;1.181307223;1.457286265
04/09/2009;1.171765727;0.592825731;0.590397647;0.592926518;0.834489743;0.616222084;0.587355852;0.579200248;0.323053365;1.38034493;1.143394023;0.80159804;1.24262186;1.339219234;1.323628987;1.179037856;1.447490691
07/09/2009;1.171765727;0.601810984;0.599905437;0.598955798;0.843226844;0.626649948;0.587355852;0.588948231;0.323053365;1.390236737;1.145423699;0.800470197;1.249640668;1.340034662;1.32308349;1.17793765;1.447601745
08/09/2009;1.178701597;0.603378881;0.602819458;0.602502433;0.8452743;0.629448769;0.59386838;0.590643532;0.3269046;1.407595796;1.158714634;0.808278668;1.268292485;1.336850204;1.319493942;1.175707357;1.442293911
09/09/2009;1.170180385;0.611218364;0.612763289;0.598672067;0.847730604;0.635843924;0.598173814;0.59746374;0.329028384;1.41409375;1.15885555;0.811883075;1.273398547;1.331446536;1.315730621;1.168883168;1.443320928
